| 2010-08-26T21:16:44Z warning | Foswiki::Plugins::WebPermissionsPlugin::Core | la accion es: Display |
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0xa306348)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x9e84050)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x9eca9f8)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x9e841a0)', 'HASH(0x9e6e4e0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x9e841a0)', 'CODE(0x9ea6248)', 'viewfile', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x9e841a0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x9d6c8d8)') called at /var/www/Hexawiki/bin/viewfile line 45
BEGIN failed--compilation aborted at (eval 59) line 2.
 at (eval 59) line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0xa306348)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x9e84050)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x9eca9f8)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x9e841a0)', 'HASH(0x9e6e4e0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x9e841a0)', 'CODE(0x9ea6248)', 'viewfile', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x9e841a0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x9d6c8d8)') called at /var/www/Hexawiki/bin/viewfile line 45

---- |
| 2010-08-31T16:52:32Z warning | Foswiki::Plugins::HexaPMPlugin could not be loaded.  Errors were:
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 796, near "-> ''"
Global symbol "$name" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 800.
Global symbol "$enum" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 804.
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 813, near "}"
Compilation failed in require at (eval 59) line 2.
 at (eval 59) line 2
	Foswiki::Plugin::BEGIN() called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval {...} called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0xa9660f0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0xa4e45d0)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0xa529f80)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0xa4e4720)', 'HASH(0xa4ce128)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0xa4e4720)', 'CODE(0xa4e42e0)', 'view', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0xa4e4720)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0xa3cd380)') called at /var/www/Hexawiki/bin/view line 45
BEGIN failed--compilation aborted at (eval 59) line 2.
 at (eval 59) line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0xa9660f0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0xa4e45d0)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0xa529f80)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0xa4e4720)', 'HASH(0xa4ce128)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0xa4e4720)', 'CODE(0xa4e42e0)', 'view', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0xa4e4720)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0xa3cd380)') called at /var/www/Hexawiki/bin/view line 45

---- |
| 2010-08-31T16:52:32Z warning | Foswiki::Plugins::HexaPMPlugin could not be loaded.  Errors were:
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 796, near "-> ''"
Global symbol "$name" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 800.
Global symbol "$enum" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 804.
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 813, near "}"
Compilation failed in require at (eval 59) line 2.
 at (eval 59) line 2
	Foswiki::Plugin::BEGIN() called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval {...} called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x991d408)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x949a5d0)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x94e1c38)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x949a720)', 'HASH(0x9484128)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x949a720)', 'CODE(0x949a2e0)', 'view', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x949a720)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x9383380)') called at /var/www/Hexawiki/bin/view line 45
BEGIN failed--compilation aborted at (eval 59) line 2.
 at (eval 59) line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x991d408)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x949a5d0)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x94e1c38)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x949a720)', 'HASH(0x9484128)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x949a720)', 'CODE(0x949a2e0)', 'view', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x949a720)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x9383380)') called at /var/www/Hexawiki/bin/view line 45

---- |
| 2010-08-31T16:52:32Z warning | Foswiki::Plugins::HexaPMPlugin could not be loaded.  Errors were:
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 796, near "-> ''"
Global symbol "$name" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 800.
Global symbol "$enum" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 804.
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 813, near "}"
Compilation failed in require at (eval 59) line 2.
 at (eval 59) line 2
	Foswiki::Plugin::BEGIN() called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval {...} called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x92f5f80)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x8e745d0)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x8eb9f60)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x8e74720)', 'HASH(0x8e5e128)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x8e74720)', 'CODE(0x8e742e0)', 'view', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x8e74720)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x8d5d380)') called at /var/www/Hexawiki/bin/view line 45
BEGIN failed--compilation aborted at (eval 59) line 2.
 at (eval 59) line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x92f5f80)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x8e745d0)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x8eb9f60)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x8e74720)', 'HASH(0x8e5e128)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x8e74720)', 'CODE(0x8e742e0)', 'view', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x8e74720)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x8d5d380)') called at /var/www/Hexawiki/bin/view line 45

---- |
| 2010-08-31T16:52:33Z warning | Foswiki::Plugins::HexaPMPlugin could not be loaded.  Errors were:
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 796, near "-> ''"
Global symbol "$name" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 800.
Global symbol "$enum" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 804.
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 813, near "}"
Compilation failed in require at (eval 59) line 2.
 at (eval 59) line 2
	Foswiki::Plugin::BEGIN() called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval {...} called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x92f5f80)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x8e745d0)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x8eb9f60)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x8e74720)', 'HASH(0x8e5e128)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x8e74720)', 'CODE(0x8e742e0)', 'view', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x8e74720)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x8d5d380)') called at /var/www/Hexawiki/bin/view line 45
BEGIN failed--compilation aborted at (eval 59) line 2.
 at (eval 59) line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x92f5f80)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x8e745d0)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x8eb9f60)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x8e74720)', 'HASH(0x8e5e128)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x8e74720)', 'CODE(0x8e742e0)', 'view', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x8e74720)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x8d5d380)') called at /var/www/Hexawiki/bin/view line 45

---- |
| 2010-08-31T16:52:33Z warning | Foswiki::Plugins::HexaPMPlugin could not be loaded.  Errors were:
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 796, near "-> ''"
Global symbol "$name" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 800.
Global symbol "$enum" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 804.
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 813, near "}"
Compilation failed in require at (eval 59) line 2.
 at (eval 59) line 2
	Foswiki::Plugin::BEGIN() called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval {...} called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0xa9660f0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0xa4e45d0)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0xa529f80)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0xa4e4720)', 'HASH(0xa4ce128)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0xa4e4720)', 'CODE(0xa4e42e0)', 'view', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0xa4e4720)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0xa3cd380)') called at /var/www/Hexawiki/bin/view line 45
BEGIN failed--compilation aborted at (eval 59) line 2.
 at (eval 59) line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0xa9660f0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0xa4e45d0)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0xa529f80)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0xa4e4720)', 'HASH(0xa4ce128)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0xa4e4720)', 'CODE(0xa4e42e0)', 'view', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0xa4e4720)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0xa3cd380)') called at /var/www/Hexawiki/bin/view line 45

---- |
| 2010-08-31T16:52:33Z warning | Foswiki::Plugins::HexaPMPlugin could not be loaded.  Errors were:
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 796, near "-> ''"
Global symbol "$name" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 800.
Global symbol "$enum" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 804.
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 813, near "}"
Compilation failed in require at (eval 59) line 2.
 at (eval 59) line 2
	Foswiki::Plugin::BEGIN() called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval {...} called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x991d408)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x949a5d0)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x94e1c38)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x949a720)', 'HASH(0x9484128)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x949a720)', 'CODE(0x949a2e0)', 'view', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x949a720)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x9383380)') called at /var/www/Hexawiki/bin/view line 45
BEGIN failed--compilation aborted at (eval 59) line 2.
 at (eval 59) line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x991d408)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x949a5d0)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
